date,wholesale_price,item_code
2021-01-05,2.8,102900051010455
2021-01-05,2.86,106930274220092
2021-01-05,2.27,106949711300068
2021-01-05,2.55,106958851400125
2021-01-06,7.1,102900005115779
2021-01-06,3.84,102900005115823
2021-01-06,2.2,102900005115861
2021-01-06,5.21,102900005115878
2021-01-06,16.2,102900005115885
2021-01-06,5.7,102900005115908
2021-01-06,0.77,102900005115960
2021-01-06,3.7,102900005115984
2021-01-06,15.36,102900005116226
2021-01-06,11.65,102900005116233
2021-01-06,6.69,102900005116257
2021-01-06,5.3,102900005116509
2021-01-06,12.0,102900005116530
2021-01-06,6.55,102900005116547
2021-01-06,6.92,102900005116714
2021-01-06,2.0,102900005116790
2021-01-06,3.93,102900005116837
2021-01-06,7.0,102900005116899
2021-01-06,9.7,102900005116912
2021-01-06,32.08,102900005116943
2021-01-06,13.07,102900005117056
2021-01-06,11.12,102900005117209
2021-01-06,5.41,102900005118817
2021-01-06,2.98,102900005118831
2021-01-06,13.25,102900005119098
2021-01-06,9.93,102900005119944
2021-01-06,6.87,102900005122654
2021-01-06,7.75,102900005123880
2021-01-06,46.06,102900005125808
2021-01-06,7.08,102900005125815
2021-01-06,15.55,102900011000328
2021-01-06,11.29,102900011001219
2021-01-06,4.16,102900011001806
2021-01-06,3.77,102900011006689
2021-01-06,4.12,102900011008522
2021-01-06,7.36,102900011009246
2021-01-06,4.47,102900011009277
2021-01-06,3.72,102900011009444
2021-01-06,5.3,102900011009970
2021-01-06,3.67,102900011012994
2021-01-06,4.39,102900011013274
2021-01-06,11.0,102900011016909
2021-01-06,3.65,102900011018095
2021-01-06,10.21,102900011018132
2021-01-06,7.5,102900011021842
2021-01-06,17.25,102900051004294
2021-01-06,2.8,102900051010455
2021-01-06,2.86,106930274220092
2021-01-06,2.27,106949711300068
2021-01-06,2.53,106958851400125
2021-01-07,7.3,102900005115779
2021-01-07,4.5,102900005115823
2021-01-07,2.2,102900005115861
2021-01-07,5.31,102900005115878
2021-01-07,18.54,102900005115885
2021-01-07,5.87,102900005115908
2021-01-07,0.8,102900005115960
2021-01-07,3.7,102900005115984
2021-01-07,15.36,102900005116226
2021-01-07,11.9,102900005116233
2021-01-07,6.86,102900005116257
2021-01-07,5.13,102900005116509
2021-01-07,12.0,102900005116530
2021-01-07,6.55,102900005116547
2021-01-07,7.03,102900005116714
2021-01-07,2.0,102900005116790
2021-01-07,3.98,102900005116837
2021-01-07,7.0,102900005116899
2021-01-07,9.74,102900005116912
2021-01-07,32.06,102900005116943
2021-01-07,13.28,102900005117056
2021-01-07,9.99,102900005117209
2021-01-07,5.4,102900005118817
2021-01-07,3.03,102900005118831
2021-01-07,13.77,102900005119098
2021-01-07,9.98,102900005119944
2021-01-07,7.02,102900005122654
2021-01-07,10.08,102900005123880
2021-01-07,46.61,102900005125808
2021-01-07,6.04,102900005125815
2021-01-07,15.55,102900011000328
2021-01-07,11.32,102900011001219
2021-01-07,4.15,102900011001806
2021-01-07,3.75,102900011006689
2021-01-07,4.12,102900011008522
2021-01-07,7.37,102900011009246
2021-01-07,5.23,102900011009277
2021-01-07,5.29,102900011009970
2021-01-07,3.74,102900011012994
2021-01-07,4.37,102900011013274
2021-01-07,10.2,102900011018132
2021-01-07,7.5,102900011021842
2021-01-07,19.63,102900051004294
2021-01-07,2.8,102900051010455
2021-01-07,2.86,106930274220092
2021-01-07,2.27,106949711300068
2021-01-07,2.59,106958851400125
2021-01-08,7.36,102900005115779
2021-01-08,4.7,102900005115823
2021-01-08,2.2,102900005115861
2021-01-08,5.28,102900005115878
2021-01-08,20.24,102900005115885
2021-01-08,5.87,102900005115908
2021-01-08,0.87,102900005115960
2021-01-08,3.68,102900005115984
2021-01-08,15.49,102900005116226
2021-01-08,12.17,102900005116233
2021-01-08,7.39,102900005116257
2021-01-08,5.22,102900005116509
2021-01-08,12.0,102900005116530
2021-01-08,6.53,102900005116547
2021-01-08,7.66,102900005116714
2021-01-08,2.0,102900005116790
2021-01-08,4.02,102900005116837
2021-01-08,7.0,102900005116899
2021-01-08,9.77,102900005116912
2021-01-08,32.07,102900005116943
2021-01-08,12.9,102900005117056
2021-01-08,10.57,102900005117209
2021-01-08,5.38,102900005118817
2021-01-08,3.05,102900005118831
2021-01-08,10.0,102900005119944
2021-01-08,7.32,102900005122654
2021-01-08,11.0,102900005123880
2021-01-08,46.85,102900005125808
2021-01-08,6.02,102900005125815
2021-01-08,15.43,102900011000328
2021-01-08,11.32,102900011001219
2021-01-08,4.15,102900011001806
2021-01-08,3.77,102900011006689
2021-01-08,3.07,102900011007044
2021-01-08,4.12,102900011008522
2021-01-08,7.39,102900011009246
2021-01-08,5.61,102900011009277
2021-01-08,3.72,102900011009444
2021-01-08,5.51,102900011009970
2021-01-08,3.74,102900011012994
2021-01-08,4.25,102900011013274
2021-01-08,3.73,102900011018095
2021-01-08,7.58,102900011021842
2021-01-08,16.43,102900051004294
2021-01-08,2.8,102900051010455
2021-01-08,2.9,106930274220092
2021-01-08,2.32,106949711300068
2021-01-08,2.6,106958851400125
2021-01-09,7.6,102900005115779
2021-01-09,4.7,102900005115823
2021-01-09,2.3,102900005115861
2021-01-09,5.37,102900005115878
2021-01-09,20.24,102900005115885
2021-01-09,5.72,102900005115908
2021-01-09,0.91,102900005115960
2021-01-09,3.58,102900005115984
2021-01-09,15.81,102900005116226
2021-01-09,12.14,102900005116233
2021-01-09,7.31,102900005116257
2021-01-09,3.56,102900005116509
2021-01-09,12.25,102900005116530
2021-01-09,6.31,102900005116547
2021-01-09,7.99,102900005116714
2021-01-09,2.0,102900005116790
2021-01-09,4.58,102900005116837
2021-01-09,7.0,102900005116899
2021-01-09,9.74,102900005116912
2021-01-09,32.07,102900005116943
2021-01-09,13.01,102900005117056
2021-01-09,10.37,102900005117209
2021-01-09,5.42,102900005118817
2021-01-09,3.07,102900005118831
2021-01-09,9.95,102900005119944
2021-01-09,7.57,102900005122654
2021-01-09,46.81,102900005125808
2021-01-09,6.1,102900005125815
2021-01-09,14.72,102900011000328
2021-01-09,11.29,102900011001219
2021-01-09,4.15,102900011001806
2021-01-09,3.75,102900011006689
2021-01-09,3.08,102900011007044
2021-01-09,7.35,102900011009246
2021-01-09,5.58,102900011009277
2021-01-09,5.74,102900011009970
2021-01-09,3.74,102900011012994
2021-01-09,4.19,102900011013274
2021-01-09,3.68,102900011018095
2021-01-09,7.62,102900011021842
2021-01-09,15.1,102900051004294
2021-01-09,2.8,102900051010455
2021-01-09,2.91,106930274220092
2021-01-09,2.32,106949711300068
2021-01-09,2.6,106958851400125
2021-01-10,7.6,102900005115779
2021-01-10,4.7,102900005115823
2021-01-10,2.4,102900005115861
2021-01-10,5.75,102900005115878
2021-01-10,16.6,102900005115885
2021-01-10,5.37,102900005115908
2021-01-10,0.95,102900005115960
2021-01-10,3.58,102900005115984
2021-01-10,16.34,102900005116226
2021-01-10,11.66,102900005116233
2021-01-10,6.84,102900005116257
2021-01-10,5.45,102900005116509
2021-01-10,12.4,102900005116530
2021-01-10,6.01,102900005116547
2021-01-10,8.14,102900005116714
2021-01-10,2.0,102900005116790
2021-01-10,4.73,102900005116837
2021-01-10,7.0,102900005116899
2021-01-10,9.66,102900005116912
2021-01-10,33.85,102900005116943
2021-01-10,12.86,102900005117056
2021-01-10,10.32,102900005117209
2021-01-10,5.47,102900005118817
2021-01-10,3.03,102900005118831
2021-01-10,13.56,102900005119098
2021-01-10,9.92,102900005119944
2021-01-10,7.64,102900005122654
2021-01-10,11.1,102900005123880
2021-01-10,45.29,102900005125808
2021-01-10,6.2,102900005125815
2021-01-10,13.61,102900011000328
2021-01-10,10.92,102900011001219
2021-01-10,4.11,102900011001806
2021-01-10,3.75,102900011006689
2021-01-10,3.07,102900011007044
2021-01-10,7.32,102900011009246
2021-01-10,5.35,102900011009277
2021-01-10,6.23,102900011009970
2021-01-10,3.69,102900011012994
2021-01-10,4.21,102900011013274
2021-01-10,3.72,102900011018095
2021-01-10,7.62,102900011021842
2021-01-10,14.93,102900051004294
2021-01-10,2.87,102900051010455
2021-01-10,2.91,106930274220092
2021-01-10,2.27,106949711300068
2021-01-10,2.57,106958851400125
2021-01-11,7.6,102900005115779
2021-01-11,4.7,102900005115823
2021-01-11,2.4,102900005115861
2021-01-11,5.84,102900005115878
2021-01-11,5.37,102900005115908
2021-01-11,1.04,102900005115960
2021-01-11,3.72,102900005115984
2021-01-11,16.35,102900005116226
2021-01-11,11.66,102900005116233
2021-01-11,7.04,102900005116257
2021-01-11,5.45,102900005116509
2021-01-11,12.4,102900005116530
2021-01-11,6.07,102900005116547
2021-01-11,8.26,102900005116714
2021-01-11,2.0,102900005116790
2021-01-11,5.53,102900005116837
2021-01-11,7.0,102900005116899
2021-01-11,9.75,102900005116912
2021-01-11,35.66,102900005116943
2021-01-11,12.7,102900005117056
2021-01-11,10.13,102900005117209
2021-01-11,5.46,102900005118817
2021-01-11,3.27,102900005118831
2021-01-11,13.33,102900005119098
2021-01-11,9.98,102900005119944
2021-01-11,7.76,102900005122654
2021-01-11,11.09,102900005123880
2021-01-11,45.17,102900005125808
2021-01-11,6.25,102900005125815
2021-01-11,14.87,102900011000328
2021-01-11,10.93,102900011001219
2021-01-11,3.55,102900011001806
2021-01-11,3.75,102900011006689
2021-01-11,4.12,102900011008522
2021-01-11,5.35,102900011009277
2021-01-11,6.52,102900011009970
2021-01-11,3.75,102900011012994
2021-01-11,4.27,102900011013274
2021-01-11,3.72,102900011018095
2021-01-11,7.62,102900011021842
2021-01-11,14.8,102900051004294
2021-01-11,3.22,102900051010455
2021-01-11,2.9,106930274220092
2021-01-11,2.27,106949711300068
2021-01-11,2.6,106958851400125
2021-01-12,7.69,102900005115779
2021-01-12,4.7,102900005115823
2021-01-12,2.4,102900005115861
2021-01-12,5.85,102900005115878
2021-01-12,5.1,102900005115908
2021-01-12,1.08,102900005115960
2021-01-12,3.74,102900005115984
2021-01-12,16.49,102900005116226
2021-01-12,11.91,102900005116233
2021-01-12,7.04,102900005116257
2021-01-12,5.84,102900005116509
2021-01-12,12.4,102900005116530
2021-01-12,6.07,102900005116547
2021-01-12,8.47,102900005116714
2021-01-12,2.0,102900005116790
2021-01-12,6.17,102900005116837
2021-01-12,7.0,102900005116899
2021-01-12,9.81,102900005116912
2021-01-12,34.99,102900005116943
2021-01-12,12.82,102900005117056
2021-01-12,10.14,102900005117209
2021-01-12,5.88,102900005118817
2021-01-12,3.27,102900005118831
2021-01-12,10.06,102900005119944
2021-01-12,7.93,102900005122654
2021-01-12,11.1,102900005123880
2021-01-12,45.17,102900005125808
2021-01-12,6.28,102900005125815
2021-01-12,14.98,102900011000328
2021-01-12,4.13,102900011001806
2021-01-12,3.76,102900011006689
2021-01-12,3.08,102900011007044
2021-01-12,7.33,102900011009246
2021-01-12,5.35,102900011009277
2021-01-12,6.62,102900011009970
2021-01-12,3.76,102900011012994
2021-01-12,4.29,102900011013274
2021-01-12,3.76,102900011018095
2021-01-12,7.62,102900011021842
2021-01-12,14.74,102900051004294
2021-01-12,2.9,106930274220092
2021-01-12,2.31,106949711300068
2021-01-12,2.63,106958851400125
2021-01-13,7.7,102900005115779
2021-01-13,4.91,102900005115823
2021-01-13,2.4,102900005115861
2021-01-13,5.94,102900005115878
2021-01-13,4.97,102900005115908
2021-01-13,1.06,102900005115960
2021-01-13,3.86,102900005115984
2021-01-13,16.49,102900005116226
2021-01-13,12.29,102900005116233
2021-01-13,7.04,102900005116257
2021-01-13,6.44,102900005116509
2021-01-13,12.4,102900005116530
2021-01-13,5.99,102900005116547
2021-01-13,8.7,102900005116714
2021-01-13,2.0,102900005116790
2021-01-13,6.5,102900005116837
2021-01-13,7.0,102900005116899
2021-01-13,9.77,102900005116912
2021-01-13,33.86,102900005116943
2021-01-13,12.87,102900005117056
2021-01-13,10.2,102900005117209
2021-01-13,5.91,102900005118817
2021-01-13,3.71,102900005118831
2021-01-13,9.99,102900005119944
2021-01-13,8.0,102900005122654
2021-01-13,11.15,102900005123880
2021-01-13,46.31,102900005125808
2021-01-13,6.33,102900005125815
2021-01-13,14.99,102900011000328
2021-01-13,10.82,102900011001219
2021-01-13,4.18,102900011001806
2021-01-13,3.95,102900011006689
2021-01-13,4.8,102900011008164
2021-01-13,7.33,102900011009246
2021-01-13,5.35,102900011009277
2021-01-13,6.86,102900011009970
2021-01-13,3.72,102900011012994
2021-01-13,4.24,102900011013274
2021-01-13,3.76,102900011018095
2021-01-13,7.62,102900011021842
2021-01-13,14.63,102900051004294
2021-01-13,3.22,102900051010455
2021-01-13,2.26,106949711300068
2021-01-13,2.6,106958851400125
2021-01-14,7.7,102900005115779
2021-01-14,5.48,102900005115823
2021-01-14,3.65,102900005115861
2021-01-14,6.9,102900005115878
2021-01-14,5.05,102900005115908
2021-01-14,1.35,102900005115960
2021-01-14,4.06,102900005115984
2021-01-14,12.13,102900005116226
2021-01-14,12.82,102900005116233
2021-01-14,6.43,102900005116257
2021-01-14,6.59,102900005116509
2021-01-14,12.4,102900005116530
2021-01-14,5.85,102900005116547
2021-01-14,8.68,102900005116714
2021-01-14,7.2,102900005116837
2021-01-14,6.93,102900005116899
2021-01-14,9.62,102900005116912
2021-01-14,22.14,102900005116943
2021-01-14,13.37,102900005117056
2021-01-14,9.82,102900005117209
2021-01-14,6.1,102900005118817
2021-01-14,3.54,102900005118831
2021-01-14,9.45,102900005119944
2021-01-14,7.94,102900005122654
2021-01-14,10.62,102900005123880
2021-01-14,46.63,102900005125808
2021-01-14,6.3,102900005125815
2021-01-14,18.98,102900011000328
2021-01-14,10.79,102900011001219
2021-01-14,5.5,102900011001806
2021-01-14,4.82,102900011006689
2021-01-14,4.89,102900011008164
2021-01-14,7.33,102900011009246
2021-01-14,5.0,102900011009277
2021-01-14,8.45,102900011009970
2021-01-14,3.65,102900011012994
2021-01-14,4.17,102900011013274
2021-01-14,3.71,102900011018095
2021-01-14,7.62,102900011021842
2021-01-14,14.46,102900051004294
2021-01-14,3.46,102900051010455
2021-01-14,2.63,106930274220092
2021-01-14,2.12,106949711300068
2021-01-14,2.58,106958851400125
2021-01-15,7.82,102900005115779
2021-01-15,5.6,102900005115823
2021-01-15,4.05,102900005115861
2021-01-15,7.29,102900005115878
2021-01-15,5.05,102900005115908
2021-01-15,1.47,102900005115960
2021-01-15,4.06,102900005115984
2021-01-15,15.44,102900005116226
2021-01-15,12.44,102900005116233
2021-01-15,6.43,102900005116257
2021-01-15,6.79,102900005116509
2021-01-15,12.4,102900005116530
2021-01-15,5.2,102900005116547
2021-01-15,7.79,102900005116714
2021-01-15,3.0,102900005116790
2021-01-15,7.22,102900005116837
2021-01-15,6.94,102900005116899
2021-01-15,9.67,102900005116912
2021-01-15,22.04,102900005116943
2021-01-15,13.37,102900005117056
2021-01-15,9.45,102900005117209
2021-01-15,6.11,102900005118817
2021-01-15,3.57,102900005118831
2021-01-15,9.52,102900005119944
2021-01-15,7.74,102900005122654
2021-01-15,46.43,102900005125808
2021-01-15,6.29,102900005125815
2021-01-15,18.98,102900011000328
2021-01-15,10.81,102900011001219
2021-01-15,4.06,102900011001806
2021-01-15,3.08,102900011007044
2021-01-15,4.89,102900011008164
2021-01-15,7.37,102900011009246
2021-01-15,5.38,102900011009277
2021-01-15,8.54,102900011009970
2021-01-15,3.65,102900011012994
2021-01-15,4.16,102900011013274
2021-01-15,3.67,102900011018095
2021-01-15,7.62,102900011021842
2021-01-15,14.42,102900051004294
2021-01-15,3.46,102900051010455
2021-01-15,2.69,106930274220092
2021-01-15,2.1,106949711300068
2021-01-15,2.56,106958851400125
2021-01-16,7.89,102900005115779
2021-01-16,5.85,102900005115823
2021-01-16,4.62,102900005115861
2021-01-16,7.83,102900005115878
2021-01-16,5.04,102900005115908
2021-01-16,1.6,102900005115960
2021-01-16,5.32,102900005115984
2021-01-16,13.92,102900005116226
2021-01-16,12.41,102900005116233
2021-01-16,6.03,102900005116257
2021-01-16,7.21,102900005116509
2021-01-16,12.4,102900005116530
2021-01-16,5.04,102900005116547
2021-01-16,7.68,102900005116714
2021-01-16,3.0,102900005116790
2021-01-16,6.67,102900005116837
2021-01-16,6.94,102900005116899
2021-01-16,9.7,102900005116912
2021-01-16,21.76,102900005116943
2021-01-16,13.32,102900005117056
2021-01-16,9.43,102900005117209
2021-01-16,6.25,102900005118817
2021-01-16,3.69,102900005118831
2021-01-16,9.42,102900005119944
2021-01-16,7.38,102900005122654
2021-01-16,10.6,102900005123880
2021-01-16,50.81,102900005125808
2021-01-16,6.29,102900005125815
2021-01-16,18.98,102900011000328
2021-01-16,10.8,102900011001219
2021-01-16,4.05,102900011001806
2021-01-16,3.08,102900011007044
2021-01-16,4.88,102900011008164
2021-01-16,7.37,102900011009246
2021-01-16,5.38,102900011009277
2021-01-16,8.88,102900011009970
2021-01-16,3.65,102900011012994
2021-01-16,4.2,102900011013274
2021-01-16,3.64,102900011018095
2021-01-16,7.62,102900011021842
2021-01-16,14.52,102900051004294
2021-01-16,3.68,102900051010455
2021-01-16,2.87,106930274220092
2021-01-16,2.08,106949711300068
2021-01-16,2.52,106958851400125
2021-01-17,8.06,102900005115779
2021-01-17,5.85,102900005115823
2021-01-17,6.5,102900005115861
2021-01-17,7.8,102900005115878
2021-01-17,5.04,102900005115908
2021-01-17,1.67,102900005115960
2021-01-17,4.92,102900005115984
2021-01-17,13.15,102900005116226
2021-01-17,11.05,102900005116233
2021-01-17,5.87,102900005116257
2021-01-17,7.21,102900005116509
2021-01-17,12.4,102900005116530
2021-01-17,5.06,102900005116547
2021-01-17,7.62,102900005116714
2021-01-17,3.0,102900005116790
2021-01-17,6.04,102900005116837
2021-01-17,6.98,102900005116899
2021-01-17,9.59,102900005116912
2021-01-17,21.54,102900005116943
2021-01-17,12.87,102900005117056
2021-01-17,8.79,102900005117209
2021-01-17,6.29,102900005118817
2021-01-17,3.71,102900005118831
2021-01-17,13.28,102900005119098
2021-01-17,9.54,102900005119944
2021-01-17,7.17,102900005122654
2021-01-17,10.59,102900005123880
2021-01-17,47.64,102900005125808
2021-01-17,6.28,102900005125815
2021-01-17,17.27,102900011000328
2021-01-17,7.29,102900011000632
2021-01-17,10.74,102900011001219
2021-01-17,4.06,102900011001806
2021-01-17,4.91,102900011006689
2021-01-17,3.1,102900011007044
2021-01-17,4.88,102900011008164
2021-01-17,7.36,102900011009246
2021-01-17,5.33,102900011009277
2021-01-17,8.94,102900011009970
2021-01-17,3.65,102900011012994
2021-01-17,4.17,102900011013274
2021-01-17,3.69,102900011018095
2021-01-17,7.54,102900011021842
2021-01-17,14.6,102900051004294
2021-01-17,3.74,102900051010455
2021-01-17,1.92,106930274220092
2021-01-17,2.15,106949711300068
2021-01-17,2.51,106958851400125
2021-01-18,14.0,102900005115250
2021-01-18,8.14,102900005115762
2021-01-18,8.06,102900005115779
2021-01-18,10.15,102900005115786
2021-01-18,5.85,102900005115823
2021-01-18,6.5,102900005115861
2021-01-18,6.88,102900005115878
2021-01-18,20.23,102900005115885
2021-01-18,5.4,102900005115908
2021-01-18,1.66,102900005115960
2021-01-18,5.3,102900005115984
2021-01-18,13.15,102900005116226
2021-01-18,11.05,102900005116233
2021-01-18,5.87,102900005116257
2021-01-18,7.21,102900005116509
2021-01-18,12.4,102900005116530
2021-01-18,5.07,102900005116547
2021-01-18,7.71,102900005116714
2021-01-18,3.0,102900005116790
2021-01-18,5.53,102900005116837
2021-01-18,7.0,102900005116899
2021-01-18,9.4,102900005116912
2021-01-18,20.86,102900005116943
2021-01-18,14.6,102900005117056
2021-01-18,8.81,102900005117209
2021-01-18,6.32,102900005118817
2021-01-18,3.55,102900005118831
2021-01-18,13.49,102900005119098
2021-01-18,9.72,102900005119944
2021-01-18,5.34,102900005122654
2021-01-18,10.19,102900005123880
2021-01-18,47.77,102900005125808
2021-01-18,6.49,102900005125815
2021-01-18,15.02,102900011000328
2021-01-18,10.57,102900011001219
2021-01-18,4.04,102900011001806
2021-01-18,5.05,102900011006689
2021-01-18,7.49,102900011009246
2021-01-18,5.13,102900011009277
2021-01-18,8.99,102900011009970
2021-01-18,3.67,102900011012994
2021-01-18,4.22,102900011013274
2021-01-18,3.77,102900011018095
2021-01-18,7.5,102900011021842
2021-01-18,15.07,102900051004294
2021-01-18,3.74,102900051010455
2021-01-18,2.83,106930274220092
2021-01-18,2.21,106949711300068
2021-01-18,2.52,106958851400125
2021-01-19,14.0,102900005115250
2021-01-19,8.14,102900005115762
2021-01-19,8.06,102900005115779
2021-01-19,10.15,102900005115786
2021-01-19,5.87,102900005115823
2021-01-19,6.5,102900005115861
2021-01-19,7.24,102900005115878
2021-01-19,1.62,102900005115960
2021-01-19,5.3,102900005115984
2021-01-19,12.94,102900005116226
2021-01-19,11.05,102900005116233
2021-01-19,6.13,102900005116257
2021-01-19,7.21,102900005116509
2021-01-19,12.4,102900005116530
2021-01-19,5.06,102900005116547
2021-01-19,7.7,102900005116714
2021-01-19,3.0,102900005116790
2021-01-19,5.67,102900005116837
2021-01-19,7.0,102900005116899
2021-01-19,9.44,102900005116912
2021-01-19,20.39,102900005116943
2021-01-19,15.63,102900005117056
2021-01-19,8.7,102900005117209
2021-01-19,6.2,102900005118817
2021-01-19,3.55,102900005118831
2021-01-19,9.74,102900005119944
2021-01-19,5.36,102900005122654
2021-01-19,9.17,102900005123880
2021-01-19,51.27,102900005125808
2021-01-19,6.53,102900005125815
2021-01-19,15.24,102900011000328
2021-01-19,7.29,102900011000632
2021-01-19,10.81,102900011001219
2021-01-19,4.04,102900011001806
2021-01-19,5.1,102900011006689
2021-01-19,4.9,102900011008164
2021-01-19,7.29,102900011009246
2021-01-19,5.25,102900011009277
2021-01-19,9.0,102900011009970
2021-01-19,3.72,102900011012994
2021-01-19,4.22,102900011013274
2021-01-19,3.81,102900011018095
2021-01-19,7.5,102900011021842
2021-01-19,14.7,102900051004294
2021-01-19,3.74,102900051010455
2021-01-19,2.83,106930274220092
2021-01-19,2.24,106949711300068
2021-01-19,2.1,106956146480203
2021-01-19,2.59,106958851400125
2021-01-20,14.0,102900005115250
2021-01-20,8.06,102900005115779
2021-01-20,10.15,102900005115786
2021-01-20,5.92,102900005115823
2021-01-20,6.5,102900005115861
2021-01-20,6.71,102900005115878
2021-01-20,5.47,102900005115908
2021-01-20,1.75,102900005115960
2021-01-20,5.3,102900005115984
2021-01-20,13.02,102900005116226
2021-01-20,11.04,102900005116233
2021-01-20,6.17,102900005116257
2021-01-20,7.21,102900005116509
2021-01-20,12.4,102900005116530
2021-01-20,5.05,102900005116547
2021-01-20,7.99,102900005116714
2021-01-20,3.0,102900005116790
2021-01-20,5.47,102900005116837
2021-01-20,6.94,102900005116899
2021-01-20,9.54,102900005116912
2021-01-20,20.08,102900005116943
2021-01-20,15.68,102900005117056
2021-01-20,9.81,102900005117209
2021-01-20,6.14,102900005118817
2021-01-20,3.68,102900005118831
2021-01-20,9.7,102900005119944
2021-01-20,6.15,102900005122654
2021-01-20,49.17,102900005125808
2021-01-20,6.53,102900005125815
2021-01-20,16.18,102900011000328
2021-01-20,7.3,102900011000632
2021-01-20,10.87,102900011001219
2021-01-20,4.04,102900011001806
2021-01-20,5.34,102900011006689
2021-01-20,4.91,102900011008164
2021-01-20,7.3,102900011009246
2021-01-20,5.33,102900011009277
2021-01-20,9.0,102900011009970
2021-01-20,3.71,102900011012994
2021-01-20,4.31,102900011013274
2021-01-20,3.81,102900011018095
2021-01-20,7.5,102900011021842
2021-01-20,16.65,102900051004294
2021-01-20,3.74,102900051010455
2021-01-20,2.83,106930274220092
2021-01-20,2.29,106949711300068
2021-01-20,2.1,106956146480203
2021-01-20,2.59,106958851400125
2021-01-21,14.0,102900005115250
2021-01-21,8.06,102900005115779
2021-01-21,10.17,102900005115786
2021-01-21,5.92,102900005115823
2021-01-21,6.5,102900005115861
2021-01-21,6.25,102900005115878
2021-01-21,5.79,102900005115908
2021-01-21,1.89,102900005115960
2021-01-21,5.3,102900005115984
2021-01-21,13.61,102900005116226
2021-01-21,11.03,102900005116233
2021-01-21,6.17,102900005116257
2021-01-21,7.39,102900005116509
2021-01-21,12.4,102900005116530
2021-01-21,5.18,102900005116547
2021-01-21,7.91,102900005116714
2021-01-21,3.0,102900005116790
2021-01-21,5.26,102900005116837
2021-01-21,7.0,102900005116899
2021-01-21,9.49,102900005116912
2021-01-21,23.98,102900005116943
2021-01-21,16.23,102900005117056
2021-01-21,11.7,102900005117209
2021-01-21,5.11,102900005118817
2021-01-21,3.75,102900005118831
2021-01-21,9.61,102900005119944
2021-01-21,4.29,102900005122654
2021-01-21,9.15,102900005123880
2021-01-21,46.09,102900005125808
2021-01-21,6.51,102900005125815
2021-01-21,16.2,102900011000328
2021-01-21,7.3,102900011000632
2021-01-21,10.98,102900011001219
2021-01-21,4.23,102900011001806
2021-01-21,5.16,102900011006689
2021-01-21,3.1,102900011007044
2021-01-21,4.9,102900011008164
2021-01-21,7.33,102900011009246
2021-01-21,5.33,102900011009277
2021-01-21,9.04,102900011009970
2021-01-21,3.83,102900011012994
2021-01-21,4.33,102900011013274
2021-01-21,3.84,102900011018095
2021-01-21,7.5,102900011021842
2021-01-21,18.03,102900051004294
2021-01-21,4.05,102900051010455
2021-01-21,2.83,106930274220092
2021-01-21,2.33,106949711300068
2021-01-21,2.69,106958851400125
2021-01-22,14.0,102900005115250
2021-01-22,8.14,102900005115762
2021-01-22,8.06,102900005115779
2021-01-22,10.18,102900005115786
2021-01-22,5.92,102900005115823
2021-01-22,6.5,102900005115861
2021-01-22,6.26,102900005115878
2021-01-22,20.22,102900005115885
2021-01-22,10.49,102900005115946
2021-01-22,1.89,102900005115960
2021-01-22,5.3,102900005115984
2021-01-22,13.53,102900005116226
2021-01-22,11.93,102900005116233
2021-01-22,6.21,102900005116257
2021-01-22,7.68,102900005116509
2021-01-22,12.4,102900005116530
2021-01-22,5.27,102900005116547
2021-01-22,7.92,102900005116714
2021-01-22,3.0,102900005116790
2021-01-22,5.14,102900005116837
2021-01-22,7.0,102900005116899
2021-01-22,9.41,102900005116912
2021-01-22,24.62,102900005116943
2021-01-22,17.79,102900005117056
2021-01-22,6.16,102900005118817
2021-01-22,3.77,102900005118831
2021-01-22,13.49,102900005119098
2021-01-22,9.65,102900005119944
2021-01-22,4.04,102900005122654
2021-01-22,47.9,102900005125808
2021-01-22,6.55,102900005125815
2021-01-22,17.65,102900011000328
2021-01-22,4.23,102900011001806
2021-01-22,5.16,102900011006689
2021-01-22,5.06,102900011008164
2021-01-22,5.34,102900011009277
2021-01-22,9.06,102900011009970
2021-01-22,4.07,102900011012994
2021-01-22,4.33,102900011013274
2021-01-22,3.83,102900011018095
2021-01-22,7.5,102900011021842
2021-01-22,2.4,102900011022030
2021-01-22,19.56,102900051004294
2021-01-22,4.06,102900051010455
2021-01-22,2.84,106930274220092
2021-01-22,2.34,106949711300068
2021-01-22,2.69,106958851400125
2021-01-23,14.0,102900005115250
2021-01-23,7.71,102900005115762
2021-01-23,8.06,102900005115779
2021-01-23,10.18,102900005115786
2021-01-23,6.15,102900005115823
2021-01-23,6.5,102900005115861
2021-01-23,5.96,102900005115878
2021-01-23,20.23,102900005115885
2021-01-23,4.93,102900005115908
2021-01-23,1.81,102900005115960
2021-01-23,5.3,102900005115984
2021-01-23,13.23,102900005116226
2021-01-23,11.32,102900005116233
2021-01-23,6.58,102900005116257
2021-01-23,7.68,102900005116509
2021-01-23,12.4,102900005116530
2021-01-23,5.22,102900005116547
2021-01-23,7.97,102900005116714
2021-01-23,3.08,102900005116790
2021-01-23,5.45,102900005116837
2021-01-23,7.0,102900005116899
2021-01-23,9.44,102900005116912
2021-01-23,25.17,102900005116943
2021-01-23,17.75,102900005117056
2021-01-23,6.16,102900005118817
2021-01-23,3.77,102900005118831
